InvoiceId,CustomerId,Customer_Name,Country,InvoiceDate,Year,Month,TrackId,Track_Name,Genre,Album,Artist,Quantity,UnitPrice,Revenue
68,11,Alexandre Rocha,Brazil,2021-10-17 00:00:00,2021,10,2232,The Great Gig In The Sky,Rock,Dark Side Of The Moon,Pink Floyd,1,0.99,0.99
68,11,Alexandre Rocha,Brazil,2021-10-17 00:00:00,2021,10,2241,Bossa,Hip Hop/Rap,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp,1,0.99,0.99
68,11,Alexandre Rocha,Brazil,2021-10-17 00:00:00,2021,10,2250,Nega Do Cabelo Duro,Hip Hop/Rap,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp,1,0.99,0.99
68,11,Alexandre Rocha,Brazil,2021-10-17 00:00:00,2021,10,2259,You're My Best Friend,Rock,Greatest Hits I,Queen,1,0.99,0.99
68,11,Alexandre Rocha,Brazil,2021-10-17 00:00:00,2021,10,2268,Seven Seas Of Rhye,Rock,Greatest Hits I,Queen,1,0.99,0.99
68,11,Alexandre Rocha,Brazil,2021-10-17 00:00:00,2021,10,2277,"Get Down, Make Love",Rock,News Of The World,Queen,1,0.99,0.99
68,11,Alexandre Rocha,Brazil,2021-10-17 00:00:00,2021,10,2286,Get Up,Alternative & Punk,Green,R.E.M.,1,0.99,0.99
68,11,Alexandre Rocha,Brazil,2021-10-17 00:00:00,2021,10,2295,Untitled,Alternative & Punk,Green,R.E.M.,1,0.99,0.99
68,11,Alexandre Rocha,Brazil,2021-10-17 00:00:00,2021,10,2304,Be Mine,Rock,New Adventures In Hi-Fi,R.E.M.,1,0.99,0.99
69,25,Victor Stevens,USA,2021-10-25 00:00:00,2021,10,2318,Carnival Of Sorts,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.,1,0.99,0.99
70,26,Richard Cunningham,USA,2021-11-07 00:00:00,2021,11,2319,Radio Free Aurope,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.,1,0.99,0.99
70,26,Richard Cunningham,USA,2021-11-07 00:00:00,2021,11,2320,Perfect Circle,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.,1,0.99,0.99
71,28,Julia Barnett,USA,2021-11-07 00:00:00,2021,11,2322,So Central Rain,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.,1,0.99,0.99
71,28,Julia Barnett,USA,2021-11-07 00:00:00,2021,11,2324,Pretty Persuasion,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.,1,0.99,0.99
72,30,Edward Francis,Canada,2021-11-08 00:00:00,2021,11,2326,Can't Get There From Here,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.,1,0.99,0.99
72,30,Edward Francis,Canada,2021-11-08 00:00:00,2021,11,2328,Fall On Me,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.,1,0.99,0.99
72,30,Edward Francis,Canada,2021-11-08 00:00:00,2021,11,2330,Cuyahoga,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.,1,0.99,0.99
72,30,Edward Francis,Canada,2021-11-08 00:00:00,2021,11,2332,The Finest Worksong,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.,1,0.99,0.99
73,34,João Fernandes,Portugal,2021-11-09 00:00:00,2021,11,2336,Papeau Nuky Doe,Alternative & Punk,Cesta Básica,Raimundos,1,0.99,0.99
73,34,João Fernandes,Portugal,2021-11-09 00:00:00,2021,11,2340,Esporrei Na Manivela,Alternative & Punk,Cesta Básica,Raimundos,1,0.99,0.99
73,34,João Fernandes,Portugal,2021-11-09 00:00:00,2021,11,2344,Maluco Beleza,Rock,Raul Seixas,Raul Seixas,1,0.99,0.99
73,34,João Fernandes,Portugal,2021-11-09 00:00:00,2021,11,2348,As Profecias,Rock,Raul Seixas,Raul Seixas,1,0.99,0.99
73,34,João Fernandes,Portugal,2021-11-09 00:00:00,2021,11,2352,Que Luz É Essa,Rock,Raul Seixas,Raul Seixas,1,0.99,0.99
73,34,João Fernandes,Portugal,2021-11-09 00:00:00,2021,11,2356,Século XXI,Rock,Raul Seixas,Raul Seixas,1,0.99,0.99
74,40,Dominique Lefebvre,France,2021-11-12 00:00:00,2021,11,2362,Suck My Kiss,Alternative & Punk,Blood Sugar Sex Magik,Red Hot Chili Peppers,1,0.99,0.99
74,40,Dominique Lefebvre,France,2021-11-12 00:00:00,2021,11,2368,Under The Bridge,Alternative & Punk,Blood Sugar Sex Magik,Red Hot Chili Peppers,1,0.99,0.99
74,40,Dominique Lefebvre,France,2021-11-12 00:00:00,2021,11,2374,They're Red Hot,Alternative & Punk,Blood Sugar Sex Magik,Red Hot Chili Peppers,1,0.99,0.99
74,40,Dominique Lefebvre,France,2021-11-12 00:00:00,2021,11,2380,The Zephyr Song,Rock,By The Way,Red Hot Chili Peppers,1,0.99,0.99
74,40,Dominique Lefebvre,France,2021-11-12 00:00:00,2021,11,2386,Tear,Rock,By The Way,Red Hot Chili Peppers,1,0.99,0.99
74,40,Dominique Lefebvre,France,2021-11-12 00:00:00,2021,11,2392,Parallel Universe,Rock,Californication,Red Hot Chili Peppers,1,0.99,0.99
74,40,Dominique Lefebvre,France,2021-11-12 00:00:00,2021,11,2398,Porcelain,Rock,Californication,Red Hot Chili Peppers,1,0.99,0.99
74,40,Dominique Lefebvre,France,2021-11-12 00:00:00,2021,11,2404,Right On Time,Rock,Californication,Red Hot Chili Peppers,1,0.99,0.99
74,40,Dominique Lefebvre,France,2021-11-12 00:00:00,2021,11,2410,Xanadu,Rock,Retrospective I (1974-1980),Rush,1,0.99,0.99
75,49,Stanisław Wójcik,Poland,2021-11-17 00:00:00,2021,11,2419,Finding My Way,Rock,Retrospective I (1974-1980),Rush,1,0.99,0.99
75,49,Stanisław Wójcik,Poland,2021-11-17 00:00:00,2021,11,2428,Evil Ways,Rock,Santana Live,Santana,1,0.99,0.99
75,49,Stanisław Wójcik,Poland,2021-11-17 00:00:00,2021,11,2437,It's Only Love,Rock,Greatest Hits,Lenny Kravitz,1,0.99,0.99
75,49,Stanisław Wójcik,Poland,2021-11-17 00:00:00,2021,11,2446,So Beautiful,Rock,Greatest Hits,Lenny Kravitz,1,0.99,0.99
75,49,Stanisław Wójcik,Poland,2021-11-17 00:00:00,2021,11,2455,Maquinarama,Rock,Maquinarama,Skank,1,0.99,0.99
75,49,Stanisław Wójcik,Poland,2021-11-17 00:00:00,2021,11,2464,Garota Nacional,Rock,O Samba Poconé,Skank,1,0.99,0.99
75,49,Stanisław Wójcik,Poland,2021-11-17 00:00:00,2021,11,2473,Aeroplane Flies High,Alternative & Punk,Judas 0: B-Sides and Rarities,Smashing Pumpkins,1,0.99,0.99
75,49,Stanisław Wójcik,Poland,2021-11-17 00:00:00,2021,11,2482,Saturnine,Alternative & Punk,Judas 0: B-Sides and Rarities,Smashing Pumpkins,1,0.99,0.99
75,49,Stanisław Wójcik,Poland,2021-11-17 00:00:00,2021,11,2491,Cherub Rock,Alternative & Punk,Rotten Apples: Greatest Hits,Smashing Pumpkins,1,0.99,0.99
75,49,Stanisław Wójcik,Poland,2021-11-17 00:00:00,2021,11,2500,Ava Adore,Alternative & Punk,Rotten Apples: Greatest Hits,Smashing Pumpkins,1,0.99,0.99
75,49,Stanisław Wójcik,Poland,2021-11-17 00:00:00,2021,11,2509,Hands All Over,Rock,A-Sides,Soundgarden,1,0.99,0.99
75,49,Stanisław Wójcik,Poland,2021-11-17 00:00:00,2021,11,2518,Pretty Noose,Rock,A-Sides,Soundgarden,1,0.99,0.99
75,49,Stanisław Wójcik,Poland,2021-11-17 00:00:00,2021,11,2527,Starburst,Jazz,Morning Dance,Spyro Gyra,1,0.99,0.99
75,49,Stanisław Wójcik,Poland,2021-11-17 00:00:00,2021,11,2536,Leave My Girl Alone,Blues,In Step,Stevie Ray Vaughan & Double Trouble,1,0.99,0.99
76,4,Bjørn Hansen,Norway,2021-11-25 00:00:00,2021,11,2550,Plush,Rock,Core,Stone Temple Pilots,1,0.99,0.99
77,5,František Wichterlová,Czech Republic,2021-12-08 00:00:00,2021,12,2551,Wet My Bed,Rock,Core,Stone Temple Pilots,1,0.99,0.99
77,5,František Wichterlová,Czech Republic,2021-12-08 00:00:00,2021,12,2552,Crackerman,Rock,Core,Stone Temple Pilots,1,0.99,0.99
78,7,Astrid Gruber,Austria,2021-12-08 00:00:00,2021,12,2554,Soldier Side - Intro,Metal,Mezmerize,System Of A Down,1,0.99,0.99
78,7,Astrid Gruber,Austria,2021-12-08 00:00:00,2021,12,2556,Revenga,Metal,Mezmerize,System Of A Down,1,0.99,0.99
79,9,Kara Nielsen,Denmark,2021-12-09 00:00:00,2021,12,2558,Radio/Video,Metal,Mezmerize,System Of A Down,1,0.99,0.99
79,9,Kara Nielsen,Denmark,2021-12-09 00:00:00,2021,12,2560,Violent Pornography,Metal,Mezmerize,System Of A Down,1,0.99,0.99
79,9,Kara Nielsen,Denmark,2021-12-09 00:00:00,2021,12,2562,Sad Statue,Metal,Mezmerize,System Of A Down,1,0.99,0.99
79,9,Kara Nielsen,Denmark,2021-12-09 00:00:00,2021,12,2564,Lost in Hollywood,Metal,Mezmerize,System Of A Down,1,0.99,0.99
80,13,Fernanda Ramos,Brazil,2021-12-10 00:00:00,2021,12,2568,Black Light Syndrome,Rock,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens",1,0.99,0.99
80,13,Fernanda Ramos,Brazil,2021-12-10 00:00:00,2021,12,2572,Midnight From The Inside Out,Blues,Live [Disc 1],The Black Crowes,1,0.99,0.99
80,13,Fernanda Ramos,Brazil,2021-12-10 00:00:00,2021,12,2576,Sometimes Salvation,Blues,Live [Disc 1],The Black Crowes,1,0.99,0.99
80,13,Fernanda Ramos,Brazil,2021-12-10 00:00:00,2021,12,2580,Girl From A Pawnshop,Blues,Live [Disc 1],The Black Crowes,1,0.99,0.99
80,13,Fernanda Ramos,Brazil,2021-12-10 00:00:00,2021,12,2584,Title Song,Blues,Live [Disc 2],The Black Crowes,1,0.99,0.99
80,13,Fernanda Ramos,Brazil,2021-12-10 00:00:00,2021,12,2588,Soul Singing,Blues,Live [Disc 2],The Black Crowes,1,0.99,0.99
81,19,Tim Goyer,USA,2021-12-13 00:00:00,2021,12,2594,Clash City Rockers,Alternative & Punk,The Singles,The Clash,1,0.99,0.99
81,19,Tim Goyer,USA,2021-12-13 00:00:00,2021,12,2600,Train In Vain,Alternative & Punk,The Singles,The Clash,1,0.99,0.99
81,19,Tim Goyer,USA,2021-12-13 00:00:00,2021,12,2606,Know Your Rights,Alternative & Punk,The Singles,The Clash,1,0.99,0.99
81,19,Tim Goyer,USA,2021-12-13 00:00:00,2021,12,2612,Take The Power,Rock,Beyond Good And Evil,The Cult,1,0.99,0.99
81,19,Tim Goyer,USA,2021-12-13 00:00:00,2021,12,2618,Speed Of Light,Rock,Beyond Good And Evil,The Cult,1,0.99,0.99
81,19,Tim Goyer,USA,2021-12-13 00:00:00,2021,12,2624,Spirit Walker,Rock,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult,1,0.99,0.99
81,19,Tim Goyer,USA,2021-12-13 00:00:00,2021,12,2630,Edie (Ciao Baby),Rock,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult,1,0.99,0.99
81,19,Tim Goyer,USA,2021-12-13 00:00:00,2021,12,2636,Sun King,Rock,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]",The Cult,1,0.99,0.99
81,19,Tim Goyer,USA,2021-12-13 00:00:00,2021,12,2642,Twentienth Century Fox,Rock,The Doors,The Doors,1,0.99,0.99
82,28,Julia Barnett,USA,2021-12-18 00:00:00,2021,12,2651,Can't Stand Losing You,Rock,The Police Greatest Hits,The Police,1,0.99,0.99
82,28,Julia Barnett,USA,2021-12-18 00:00:00,2021,12,2660,King Of Pain,Rock,The Police Greatest Hits,The Police,1,0.99,0.99
82,28,Julia Barnett,USA,2021-12-18 00:00:00,2021,12,2669,Get Off Of My Cloud,Rock,"Hot Rocks, 1964-1971 (Disc 1)",The Rolling Stones,1,0.99,0.99
82,28,Julia Barnett,USA,2021-12-18 00:00:00,2021,12,2678,Gimmie Shelters,Rock,No Security,The Rolling Stones,1,0.99,0.99
82,28,Julia Barnett,USA,2021-12-18 00:00:00,2021,12,2687,Thief In The Night,Rock,No Security,The Rolling Stones,1,0.99,0.99
82,28,Julia Barnett,USA,2021-12-18 00:00:00,2021,12,2696,Out Of Tears,Rock,Voodoo Lounge,The Rolling Stones,1,0.99,0.99
82,28,Julia Barnett,USA,2021-12-18 00:00:00,2021,12,2705,Walking Wounded,Alternative & Punk,Tangents,The Tea Party,1,0.99,0.99
82,28,Julia Barnett,USA,2021-12-18 00:00:00,2021,12,2714,Heaven Coming Down,Alternative & Punk,Tangents,The Tea Party,1,0.99,0.99
82,28,Julia Barnett,USA,2021-12-18 00:00:00,2021,12,2723,Gyroscope,Alternative & Punk,Transmission,The Tea Party,1,0.99,0.99
82,28,Julia Barnett,USA,2021-12-18 00:00:00,2021,12,2732,"Anyway, Anyhow, Anywhere",Rock,My Generation - The Very Best Of The Who,The Who,1,0.99,0.99
82,28,Julia Barnett,USA,2021-12-18 00:00:00,2021,12,2741,Pinball Wizard,Rock,My Generation - The Very Best Of The Who,The Who,1,0.99,0.99
82,28,Julia Barnett,USA,2021-12-18 00:00:00,2021,12,2750,You Better You Bet,Rock,My Generation - The Very Best Of The Who,The Who,1,0.99,0.99
82,28,Julia Barnett,USA,2021-12-18 00:00:00,2021,12,2759,Música No Ar,Latin,Serie Sem Limite (Disc 1),Tim Maia,1,0.99,0.99
82,28,Julia Barnett,USA,2021-12-18 00:00:00,2021,12,2768,Você,Latin,Serie Sem Limite (Disc 2),Tim Maia,1,0.99,0.99
83,42,Wyatt Girard,France,2021-12-26 00:00:00,2021,12,2782,Go Back,Alternative & Punk,Acústico,Titãs,1,0.99,0.99
84,43,Isabelle Mercier,France,2022-01-08 00:00:00,2022,01,2783,Prá Dizer Adeus,Alternative & Punk,Acústico,Titãs,1,0.99,0.99
84,43,Isabelle Mercier,France,2022-01-08 00:00:00,2022,01,2784,Família,Alternative & Punk,Acústico,Titãs,1,0.99,0.99
85,45,Ladislav Kovács,Hungary,2022-01-08 00:00:00,2022,01,2786,O Pulso,Alternative & Punk,Acústico,Titãs,1,0.99,0.99
85,45,Ladislav Kovács,Hungary,2022-01-08 00:00:00,2022,01,2788,Nem 5 Minutos Guardados,Alternative & Punk,Acústico,Titãs,1,0.99,0.99
86,47,Lucas Mancini,Italy,2022-01-09 00:00:00,2022,01,2790,Palavras,Alternative & Punk,Acústico,Titãs,1,0.99,0.99
86,47,Lucas Mancini,Italy,2022-01-09 00:00:00,2022,01,2792,A Melhor Forma,Alternative & Punk,Acústico,Titãs,1,0.99,0.99
86,47,Lucas Mancini,Italy,2022-01-09 00:00:00,2022,01,2794,32 Dentes,Alternative & Punk,Acústico,Titãs,1,0.99,0.99
86,47,Lucas Mancini,Italy,2022-01-09 00:00:00,2022,01,2796,Não Vou Lutar,Alternative & Punk,Acústico,Titãs,1,0.99,0.99
87,51,Joakim Johansson,Sweden,2022-01-10 00:00:00,2022,01,2800,Querem Meu Sangue,Alternative & Punk,Acústico,Titãs,1,0.99,0.99
87,51,Joakim Johansson,Sweden,2022-01-10 00:00:00,2022,01,2804,Lugar Nenhum,Alternative & Punk,Volume Dois,Titãs,1,0.99,0.99
87,51,Joakim Johansson,Sweden,2022-01-10 00:00:00,2022,01,2808,Domingo,Alternative & Punk,Volume Dois,Titãs,1,0.99,0.99
87,51,Joakim Johansson,Sweden,2022-01-10 00:00:00,2022,01,2812,Era Uma Vez,Alternative & Punk,Volume Dois,Titãs,1,0.99,0.99
87,51,Joakim Johansson,Sweden,2022-01-10 00:00:00,2022,01,2816,Toda Cor,Alternative & Punk,Volume Dois,Titãs,1,0.99,0.99
87,51,Joakim Johansson,Sweden,2022-01-10 00:00:00,2022,01,2820,Occupation / Precipice,TV Shows,"Battlestar Galactica, Season 3",Battlestar Galactica,1,1.99,1.99
88,57,Luis Rojas,Chile,2022-01-13 00:00:00,2022,01,2826,Hero,Science Fiction,"Battlestar Galactica, Season 3",Battlestar Galactica,1,1.99,1.99
88,57,Luis Rojas,Chile,2022-01-13 00:00:00,2022,01,2832,The Woman King,Science Fiction,"Battlestar Galactica, Season 3",Battlestar Galactica,1,1.99,1.99
88,57,Luis Rojas,Chile,2022-01-13 00:00:00,2022,01,2838,"Crossroads, Pt. 2",Sci Fi & Fantasy,"Battlestar Galactica, Season 3",Battlestar Galactica,1,1.99,1.99
88,57,Luis Rojas,Chile,2022-01-13 00:00:00,2022,01,2844,Better Halves,Drama,"Heroes, Season 1",Heroes,1,1.99,1.99
88,57,Luis Rojas,Chile,2022-01-13 00:00:00,2022,01,2850,The Fix,Drama,"Heroes, Season 1",Heroes,1,1.99,1.99
88,57,Luis Rojas,Chile,2022-01-13 00:00:00,2022,01,2856,Parasite,Drama,"Heroes, Season 1",Heroes,1,1.99,1.99
88,57,Luis Rojas,Chile,2022-01-13 00:00:00,2022,01,2862,The Glass Ballerina,Drama,"Lost, Season 3",Lost,1,1.99,1.99
88,57,Luis Rojas,Chile,2022-01-13 00:00:00,2022,01,2868,Walkabout,TV Shows,"Lost, Season 1",Lost,1,1.99,1.99
88,57,Luis Rojas,Chile,2022-01-13 00:00:00,2022,01,2874,I Do,TV Shows,"Lost, Season 3",Lost,1,1.99,1.99
89,7,Astrid Gruber,Austria,2022-01-18 00:00:00,2022,01,2883,Solitary,TV Shows,"Lost, Season 1",Lost,1,1.99,1.99
89,7,Astrid Gruber,Austria,2022-01-18 00:00:00,2022,01,2892,Fire + Water,Drama,"Lost, Season 2",Lost,1,1.99,1.99
89,7,Astrid Gruber,Austria,2022-01-18 00:00:00,2022,01,2901,Homecoming,TV Shows,"Lost, Season 1",Lost,1,1.99,1.99
89,7,Astrid Gruber,Austria,2022-01-18 00:00:00,2022,01,2910,Dave,TV Shows,"Lost, Season 2",Lost,1,1.99,1.99
89,7,Astrid Gruber,Austria,2022-01-18 00:00:00,2022,01,2919,Born to Run,TV Shows,"Lost, Season 1",Lost,1,1.99,1.99
89,7,Astrid Gruber,Austria,2022-01-18 00:00:00,2022,01,2928,One,Rock,Achtung Baby,U2,1,0.99,0.99
89,7,Astrid Gruber,Austria,2022-01-18 00:00:00,2022,01,2937,Love Is Blindness,Rock,Achtung Baby,U2,1,0.99,0.99
89,7,Astrid Gruber,Austria,2022-01-18 00:00:00,2022,01,2946,When I Look At The World,Rock,All That You Can't Leave Behind,U2,1,0.99,0.99
89,7,Astrid Gruber,Austria,2022-01-18 00:00:00,2022,01,2955,Everlasting Love,Rock,B-Sides 1980-1990,U2,1,0.99,0.99
89,7,Astrid Gruber,Austria,2022-01-18 00:00:00,2022,01,2964,Vertigo,Rock,How To Dismantle An Atomic Bomb,U2,1,0.99,0.99
89,7,Astrid Gruber,Austria,2022-01-18 00:00:00,2022,01,2973,Original Of The Species,Rock,How To Dismantle An Atomic Bomb,U2,1,0.99,0.99
89,7,Astrid Gruber,Austria,2022-01-18 00:00:00,2022,01,2982,Miami,Rock,Pop,U2,1,0.99,0.99
89,7,Astrid Gruber,Austria,2022-01-18 00:00:00,2022,01,2991,All Along The Watchtower,Rock,Rattle And Hum,U2,1,0.99,0.99
89,7,Astrid Gruber,Austria,2022-01-18 00:00:00,2022,01,3000,God Part II,Rock,Rattle And Hum,U2,1,0.99,0.99
90,21,Kathy Chase,USA,2022-01-26 00:00:00,2022,01,3014,Desire,Rock,The Best Of 1980-1990,U2,1,0.99,0.99
91,22,Heather Leacock,USA,2022-02-08 00:00:00,2022,02,3015,When Love Comes To Town,Rock,The Best Of 1980-1990,U2,1,0.99,0.99
91,22,Heather Leacock,USA,2022-02-08 00:00:00,2022,02,3016,Angel Of Harlem,Rock,The Best Of 1980-1990,U2,1,0.99,0.99
92,24,Frank Ralston,USA,2022-02-08 00:00:00,2022,02,3018,Sunday Bloody Sunday,Rock,War,U2,1,0.99,0.99
92,24,Frank Ralston,USA,2022-02-08 00:00:00,2022,02,3020,New Year's Day,Rock,War,U2,1,0.99,0.99
93,26,Richard Cunningham,USA,2022-02-09 00:00:00,2022,02,3022,Drowning Man,Rock,War,U2,1,0.99,0.99
93,26,Richard Cunningham,USA,2022-02-09 00:00:00,2022,02,3024,Two Hearts Beat As One,Rock,War,U2,1,0.99,0.99
93,26,Richard Cunningham,USA,2022-02-09 00:00:00,2022,02,3026,Surrender,Rock,War,U2,1,0.99,0.99
93,26,Richard Cunningham,USA,2022-02-09 00:00:00,2022,02,3028,Zooropa,Rock,Zooropa,U2,1,0.99,0.99
94,30,Edward Francis,Canada,2022-02-10 00:00:00,2022,02,3032,"Stay (Faraway, So Close!)",Rock,Zooropa,U2,1,0.99,0.99
94,30,Edward Francis,Canada,2022-02-10 00:00:00,2022,02,3036,Dirty Day,Rock,Zooropa,U2,1,0.99,0.99
94,30,Edward Francis,Canada,2022-02-10 00:00:00,2022,02,3040,I Would Do For You,Reggae,UB40 The Best Of - Volume Two [UK],UB40,1,0.99,0.99
94,30,Edward Francis,Canada,2022-02-10 00:00:00,2022,02,3044,Wear You To The Ball,Reggae,UB40 The Best Of - Volume Two [UK],UB40,1,0.99,0.99
94,30,Edward Francis,Canada,2022-02-10 00:00:00,2022,02,3048,C'est La Vie,Reggae,UB40 The Best Of - Volume Two [UK],UB40,1,0.99,0.99
94,30,Edward Francis,Canada,2022-02-10 00:00:00,2022,02,3052,Where Have All The Good Times Gone?,Rock,Diver Down,Van Halen,1,0.99,0.99
95,36,Hannah Schneider,Germany,2022-02-13 00:00:00,2022,02,3058,Dancing In The Street,Rock,Diver Down,Van Halen,1,0.99,0.99
95,36,Hannah Schneider,Germany,2022-02-13 00:00:00,2022,02,3064,Eruption,Rock,"The Best Of Van Halen, Vol. I",Van Halen,1,0.99,0.99
95,36,Hannah Schneider,Germany,2022-02-13 00:00:00,2022,02,3070,Jump,Rock,"The Best Of Van Halen, Vol. I",Van Halen,1,0.99,0.99
95,36,Hannah Schneider,Germany,2022-02-13 00:00:00,2022,02,3076,Right Now,Rock,"The Best Of Van Halen, Vol. I",Van Halen,1,0.99,0.99
95,36,Hannah Schneider,Germany,2022-02-13 00:00:00,2022,02,3082,Eruption,Rock,Van Halen,Van Halen,1,0.99,0.99
95,36,Hannah Schneider,Germany,2022-02-13 00:00:00,2022,02,3088,Feel Your Love Tonight,Rock,Van Halen,Van Halen,1,0.99,0.99
95,36,Hannah Schneider,Germany,2022-02-13 00:00:00,2022,02,3094,One I Want,Rock,Van Halen III,Van Halen,1,0.99,0.99
95,36,Hannah Schneider,Germany,2022-02-13 00:00:00,2022,02,3100,Year to the Day,Rock,Van Halen III,Van Halen,1,0.99,0.99
95,36,Hannah Schneider,Germany,2022-02-13 00:00:00,2022,02,3106,Big Machine,Rock,Contraband,Velvet Revolver,1,0.99,0.99
96,45,Ladislav Kovács,Hungary,2022-02-18 00:00:00,2022,02,3115,Dirty Little Thing,Rock,Contraband,Velvet Revolver,1,0.99,0.99
96,45,Ladislav Kovács,Hungary,2022-02-18 00:00:00,2022,02,3124,So Por Amor,Latin,Vinicius De Moraes,Vinícius De Moraes,1,0.99,0.99
96,45,Ladislav Kovács,Hungary,2022-02-18 00:00:00,2022,02,3133,Here I Go Again,Metal,Greatest Hits,Lenny Kravitz,1,0.99,0.99
96,45,Ladislav Kovács,Hungary,2022-02-18 00:00:00,2022,02,3142,The Deeper The Love,Metal,Greatest Hits,Lenny Kravitz,1,0.99,0.99
96,45,Ladislav Kovács,Hungary,2022-02-18 00:00:00,2022,02,3151,Seu Balancê,Latin,Ao Vivo [IMPORT],Zeca Pagodinho,1,0.99,0.99
96,45,Ladislav Kovács,Hungary,2022-02-18 00:00:00,2022,02,3160,Sapopemba e Maxambomba,Latin,Ao Vivo [IMPORT],Zeca Pagodinho,1,0.99,0.99
96,45,Ladislav Kovács,Hungary,2022-02-18 00:00:00,2022,02,3169,The Man Behind the Curtain,Drama,"Lost, Season 3",Lost,1,1.99,1.99
96,45,Ladislav Kovács,Hungary,2022-02-18 00:00:00,2022,02,3178,The Dundies,TV Shows,"The Office, Season 2",The Office,1,1.99,1.99
96,45,Ladislav Kovács,Hungary,2022-02-18 00:00:00,2022,02,3187,Christmas Party,TV Shows,"The Office, Season 2",The Office,1,1.99,1.99
96,45,Ladislav Kovács,Hungary,2022-02-18 00:00:00,2022,02,3196,Michael's Birthday,TV Shows,"The Office, Season 2",The Office,1,1.99,1.99
96,45,Ladislav Kovács,Hungary,2022-02-18 00:00:00,2022,02,3205,Diwali,TV Shows,"The Office, Season 3",The Office,1,1.99,1.99
96,45,Ladislav Kovács,Hungary,2022-02-18 00:00:00,2022,02,3214,Phyllis's Wedding,Comedy,"The Office, Season 3",The Office,1,1.99,1.99
96,45,Ladislav Kovács,Hungary,2022-02-18 00:00:00,2022,02,3223,How to Stop an Exploding Man,Drama,"Heroes, Season 1",Heroes,1,1.99,1.99
96,45,Ladislav Kovács,Hungary,2022-02-18 00:00:00,2022,02,3232,The Long Patrol,Sci Fi & Fantasy,"Battlestar Galactica (Classic), Season 1",Battlestar Galactica (Classic),1,1.99,1.99
97,59,Puja Srivastava,India,2022-02-26 00:00:00,2022,02,3246,Baltar's Escape,Sci Fi & Fantasy,"Battlestar Galactica (Classic), Season 1",Battlestar Galactica (Classic),1,1.99,1.99
98,1,Luís Gonçalves,Brazil,2022-03-11 00:00:00,2022,03,3247,Experiment In Terra,Sci Fi & Fantasy,"Battlestar Galactica (Classic), Season 1",Battlestar Galactica (Classic),1,1.99,1.99
98,1,Luís Gonçalves,Brazil,2022-03-11 00:00:00,2022,03,3248,Take the Celestra,Sci Fi & Fantasy,"Battlestar Galactica (Classic), Season 1",Battlestar Galactica (Classic),1,1.99,1.99
99,3,François Tremblay,Canada,2022-03-11 00:00:00,2022,03,3250,Pilot,TV Shows,Aquaman,Aquaman,1,1.99,1.99
99,3,François Tremblay,Canada,2022-03-11 00:00:00,2022,03,3252,"Through the Looking Glass, Pt. 1",Drama,"Lost, Season 3",Lost,1,1.99,1.99
100,5,František Wichterlová,Czech Republic,2022-03-12 00:00:00,2022,03,3254,#9 Dream,Pop,Instant Karma: The Amnesty International Campaign to Save Darfur,U2,1,0.99,0.99
100,5,František Wichterlová,Czech Republic,2022-03-12 00:00:00,2022,03,3256,Give Peace a Chance,Pop,Instant Karma: The Amnesty International Campaign to Save Darfur,U2,1,0.99,0.99
100,5,František Wichterlová,Czech Republic,2022-03-12 00:00:00,2022,03,3258,Whatever Gets You Thru the Night,Pop,Instant Karma: The Amnesty International Campaign to Save Darfur,U2,1,0.99,0.99
100,5,František Wichterlová,Czech Republic,2022-03-12 00:00:00,2022,03,3260,Gimme Some Truth,Pop,Instant Karma: The Amnesty International Campaign to Save Darfur,U2,1,0.99,0.99
101,9,Kara Nielsen,Denmark,2022-03-13 00:00:00,2022,03,3264,Jealous Guy,Pop,Instant Karma: The Amnesty International Campaign to Save Darfur,U2,1,0.99,0.99
101,9,Kara Nielsen,Denmark,2022-03-13 00:00:00,2022,03,3268,Beautiful Boy,Pop,Instant Karma: The Amnesty International Campaign to Save Darfur,U2,1,0.99,0.99
101,9,Kara Nielsen,Denmark,2022-03-13 00:00:00,2022,03,3272,Gimme Some Truth,Pop,Instant Karma: The Amnesty International Campaign to Save Darfur,U2,1,0.99,0.99
101,9,Kara Nielsen,Denmark,2022-03-13 00:00:00,2022,03,3276,Sympton of the Universe,Rock,Speak of the Devil,Ozzy Osbourne,1,0.99,0.99
